"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
46363,135,"MWI","Malawi",20,"Ntcheu",194,"TA Kwataine",2421,"n.a. (1839)","","","Unknown","Unknown"
46364,135,"MWI","Malawi",20,"Ntcheu",194,"TA Kwataine",2422,"n.a. (1842)","","","Unknown","Unknown"
46365,135,"MWI","Malawi",20,"Ntcheu",194,"TA Kwataine",2423,"n.a. (1848)","","","Unknown","Unknown"
46366,135,"MWI","Malawi",20,"Ntcheu",194,"TA Kwataine",2424,"n.a. (1853)","","","Unknown","Unknown"
46367,135,"MWI","Malawi",20,"Ntcheu",194,"TA Kwataine",2425,"n.a. (1860)","","","Unknown","Unknown"
46368,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2426,"n.a. (1472)","","","Unknown","Unknown"
46369,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2427,"n.a. (1501)","","","Unknown","Unknown"
46370,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2428,"n.a. (1574)","","","Unknown","Unknown"
46371,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2429,"n.a. (1580)","","","Unknown","Unknown"
46372,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2430,"n.a. (1585)","","","Unknown","Unknown"
46373,135,"MWI","Malawi",20,"Ntcheu",195,"TA Masasa",2431,"n.a. (1597)","","","Unknown","Unknown"
46374,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2432,"n.a. (1808)","","","Unknown","Unknown"
46375,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2433,"n.a. (1843)","","","Unknown","Unknown"
46376,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2434,"n.a. (1877)","","","Unknown","Unknown"
46377,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2435,"n.a. (1897)","","","Unknown","Unknown"
46378,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2436,"n.a. (1899)","","","Unknown","Unknown"
46379,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2437,"n.a. (1917)","","","Unknown","Unknown"
46380,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2438,"n.a. (1971)","","","Unknown","Unknown"
46381,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2439,"n.a. (1981)","","","Unknown","Unknown"
46382,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2440,"n.a. (1997)","","","Unknown","Unknown"
46383,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2441,"n.a. (2017)","","","Unknown","Unknown"
46384,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2442,"n.a. (2020)","","","Unknown","Unknown"
46385,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2443,"n.a. (2040)","","","Unknown","Unknown"
46386,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2444,"n.a. (2043)","","","Unknown","Unknown"
46387,135,"MWI","Malawi",20,"Ntcheu",196,"TA Mpando",2445,"n.a. (2045)","","","Unknown","Unknown"
46388,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2446,"n.a. (1664)","","","Unknown","Unknown"
46389,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2447,"n.a. (1675)","","","Unknown","Unknown"
46390,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2448,"n.a. (1696)","","","Unknown","Unknown"
46391,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2449,"n.a. (1715)","","","Unknown","Unknown"
46392,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2450,"n.a. (1717)","","","Unknown","Unknown"
46393,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2451,"n.a. (1724)","","","Unknown","Unknown"
46394,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2452,"n.a. (1732)","","","Unknown","Unknown"
46395,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2453,"n.a. (1737)","","","Unknown","Unknown"
46396,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2454,"n.a. (1754)","","","Unknown","Unknown"
46397,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2455,"n.a. (1761)","","","Unknown","Unknown"
46398,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2456,"n.a. (1764)","","","Unknown","Unknown"
46399,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2457,"n.a. (1770)","","","Unknown","Unknown"
46400,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2458,"n.a. (1772)","","","Unknown","Unknown"
46401,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2459,"n.a. (1775)","","","Unknown","Unknown"
46402,135,"MWI","Malawi",20,"Ntcheu",197,"TA Njolomole",2460,"n.a. (1795)","","","Unknown","Unknown"
46403,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2461,"n.a. (1925)","","","Unknown","Unknown"
46404,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2462,"n.a. (1932)","","","Unknown","Unknown"
46405,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2463,"n.a. (1934)","","","Unknown","Unknown"
46406,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2464,"n.a. (1952)","","","Unknown","Unknown"
46407,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2465,"n.a. (1955)","","","Unknown","Unknown"
46408,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2466,"n.a. (1959)","","","Unknown","Unknown"
46409,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2467,"n.a. (1962)","","","Unknown","Unknown"
46410,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2468,"n.a. (1966)","","","Unknown","Unknown"
46411,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2469,"n.a. (1972)","","","Unknown","Unknown"
46412,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2470,"n.a. (1979)","","","Unknown","Unknown"
46413,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2471,"n.a. (1984)","","","Unknown","Unknown"
46414,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2472,"n.a. (1985)","","","Unknown","Unknown"
46415,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2473,"n.a. (2003)","","","Unknown","Unknown"
46416,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2474,"n.a. (2019)","","","Unknown","Unknown"
46417,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2475,"n.a. (2021)","","","Unknown","Unknown"
46418,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2476,"n.a. (2030)","","","Unknown","Unknown"
46419,135,"MWI","Malawi",20,"Ntcheu",198,"TA Phambala",2477,"n.a. (2039)","","","Unknown","Unknown"
46420,135,"MWI","Malawi",21,"Ntchisi",199,"Ntchisi Boma",2478,"n.a. (580)","","","Unknown","Unknown"
46421,135,"MWI","Malawi",21,"Ntchisi",199,"Ntchisi Boma",2479,"n.a. (583)","","","Unknown","Unknown"
46422,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2480,"n.a. (468)","","","Unknown","Unknown"
46423,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2481,"n.a. (481)","","","Unknown","Unknown"
46424,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2482,"n.a. (492)","","","Unknown","Unknown"
46425,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2483,"n.a. (493)","","","Unknown","Unknown"
46426,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2484,"n.a. (501)","","","Unknown","Unknown"
46427,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2485,"n.a. (504)","","","Unknown","Unknown"
46428,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2486,"n.a. (505)","","","Unknown","Unknown"
46429,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2487,"n.a. (506)","","","Unknown","Unknown"
46430,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2488,"n.a. (510)","","","Unknown","Unknown"
46431,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2489,"n.a. (512)","","","Unknown","Unknown"
46432,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2490,"n.a. (518)","","","Unknown","Unknown"
46433,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2491,"n.a. (519)","","","Unknown","Unknown"
46434,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2492,"n.a. (521)","","","Unknown","Unknown"
46435,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2493,"n.a. (523)","","","Unknown","Unknown"
46436,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2494,"n.a. (529)","","","Unknown","Unknown"
46437,135,"MWI","Malawi",21,"Ntchisi",200,"SC Chilooko",2495,"n.a. (530)","","","Unknown","Unknown"
46438,135,"MWI","Malawi",21,"Ntchisi",201,"SC Nthondo",2496,"n.a. (498)","","","Unknown","Unknown"
46439,135,"MWI","Malawi",21,"Ntchisi",201,"SC Nthondo",2497,"n.a. (517)","","","Unknown","Unknown"
46440,135,"MWI","Malawi",21,"Ntchisi",201,"SC Nthondo",2498,"n.a. (527)","","","Unknown","Unknown"
46441,135,"MWI","Malawi",21,"Ntchisi",201,"SC Nthondo",2499,"n.a. (535)","","","Unknown","Unknown"
46442,135,"MWI","Malawi",21,"Ntchisi",201,"SC Nthondo",2500,"n.a. (555)","","","Unknown","Unknown"
46443,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2501,"n.a. (606)","","","Unknown","Unknown"
46444,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2502,"n.a. (615)","","","Unknown","Unknown"
46445,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2503,"n.a. (630)","","","Unknown","Unknown"
46446,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2504,"n.a. (645)","","","Unknown","Unknown"
46447,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2505,"n.a. (651)","","","Unknown","Unknown"
46448,135,"MWI","Malawi",21,"Ntchisi",202,"TA Chikho",2506,"n.a. (653)","","","Unknown","Unknown"
46449,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2507,"n.a. (528)","","","Unknown","Unknown"
46450,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2508,"n.a. (544)","","","Unknown","Unknown"
46451,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2509,"n.a. (545)","","","Unknown","Unknown"
46452,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2510,"n.a. (550)","","","Unknown","Unknown"
46453,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2511,"n.a. (551)","","","Unknown","Unknown"
46454,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2512,"n.a. (553)","","","Unknown","Unknown"
46455,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2513,"n.a. (554)","","","Unknown","Unknown"
46456,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2514,"n.a. (566)","","","Unknown","Unknown"
46457,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2515,"n.a. (571)","","","Unknown","Unknown"
46458,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2516,"n.a. (581)","","","Unknown","Unknown"
46459,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2517,"n.a. (582)","","","Unknown","Unknown"
46460,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2518,"n.a. (587)","","","Unknown","Unknown"
46461,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2519,"n.a. (595)","","","Unknown","Unknown"
46462,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2520,"n.a. (604)","","","Unknown","Unknown"
46463,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2521,"n.a. (608)","","","Unknown","Unknown"
46464,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2522,"n.a. (611)","","","Unknown","Unknown"
46465,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2523,"n.a. (619)","","","Unknown","Unknown"
46466,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2524,"n.a. (620)","","","Unknown","Unknown"
46467,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2525,"n.a. (621)","","","Unknown","Unknown"
46468,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2526,"n.a. (640)","","","Unknown","Unknown"
46469,135,"MWI","Malawi",21,"Ntchisi",203,"TA Kalumo",2527,"n.a. (657)","","","Unknown","Unknown"
46470,135,"MWI","Malawi",21,"Ntchisi",204,"TA Kasakula",2528,"n.a. (569)","","","Unknown","Unknown"
46471,135,"MWI","Malawi",21,"Ntchisi",204,"TA Kasakula",2529,"n.a. (574)","","","Unknown","Unknown"
46472,135,"MWI","Malawi",21,"Ntchisi",204,"TA Kasakula",2530,"n.a. (585)","","","Unknown","Unknown"
46473,135,"MWI","Malawi",21,"Ntchisi",204,"TA Kasakula",2531,"n.a. (586)","","","Unknown","Unknown"
46474,135,"MWI","Malawi",21,"Ntchisi",204,"TA Kasakula",2532,"n.a. (605)","","","Unknown","Unknown"
46475,135,"MWI","Malawi",21,"Ntchisi",205,"TA Kasukula",2533,"n.a. (549)","","","Unknown","Unknown"
46476,135,"MWI","Malawi",22,"Phalombe",206,"Lake Chilwa",2534,"n.a. (2200)","","","Unknown","Unknown"
46477,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2535,"n.a. (2215)","","","Unknown","Unknown"
46478,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2536,"n.a. (2241)","","","Unknown","Unknown"
46479,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2537,"n.a. (2252)","","","Unknown","Unknown"
46480,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2538,"n.a. (2268)","","","Unknown","Unknown"
46481,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2539,"n.a. (2287)","","","Unknown","Unknown"
46482,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2540,"n.a. (2290)","","","Unknown","Unknown"
46483,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2541,"n.a. (2294)","","","Unknown","Unknown"
46484,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2542,"n.a. (2298)","","","Unknown","Unknown"
46485,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2543,"n.a. (2312)","","","Unknown","Unknown"
46486,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2544,"n.a. (2315)","","","Unknown","Unknown"
46487,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2545,"n.a. (2335)","","","Unknown","Unknown"
46488,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2546,"n.a. (2345)","","","Unknown","Unknown"
46489,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2547,"n.a. (2352)","","","Unknown","Unknown"
46490,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2548,"n.a. (2354)","","","Unknown","Unknown"
46491,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2549,"n.a. (2367)","","","Unknown","Unknown"
46492,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2550,"n.a. (2370)","","","Unknown","Unknown"
46493,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2551,"n.a. (2374)","","","Unknown","Unknown"
46494,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2552,"n.a. (2391)","","","Unknown","Unknown"
46495,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2553,"n.a. (2393)","","","Unknown","Unknown"
46496,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2554,"n.a. (2401)","","","Unknown","Unknown"
46497,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2555,"n.a. (2403)","","","Unknown","Unknown"
46498,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2556,"n.a. (2405)","","","Unknown","Unknown"
46499,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2557,"n.a. (2414)","","","Unknown","Unknown"
46500,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2558,"n.a. (2416)","","","Unknown","Unknown"
46501,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2559,"n.a. (2417)","","","Unknown","Unknown"
46502,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2560,"n.a. (2424)","","","Unknown","Unknown"
46503,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2561,"n.a. (2436)","","","Unknown","Unknown"
46504,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2562,"n.a. (2441)","","","Unknown","Unknown"
46505,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2563,"n.a. (2443)","","","Unknown","Unknown"
46506,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2564,"n.a. (2444)","","","Unknown","Unknown"
46507,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2565,"n.a. (2448)","","","Unknown","Unknown"
46508,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2566,"n.a. (2458)","","","Unknown","Unknown"
46509,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2567,"n.a. (2460)","","","Unknown","Unknown"
46510,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2568,"n.a. (2473)","","","Unknown","Unknown"
46511,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2569,"n.a. (2474)","","","Unknown","Unknown"
46512,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2570,"n.a. (2477)","","","Unknown","Unknown"
46513,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2571,"n.a. (2479)","","","Unknown","Unknown"
46514,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2572,"n.a. (2483)","","","Unknown","Unknown"
46515,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2573,"n.a. (2490)","","","Unknown","Unknown"
46516,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2574,"n.a. (2491)","","","Unknown","Unknown"
46517,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2575,"n.a. (2492)","","","Unknown","Unknown"
46518,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2576,"n.a. (2497)","","","Unknown","Unknown"
46519,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2577,"n.a. (2500)","","","Unknown","Unknown"
46520,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2578,"n.a. (2503)","","","Unknown","Unknown"
46521,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2579,"n.a. (2510)","","","Unknown","Unknown"
46522,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2580,"n.a. (2512)","","","Unknown","Unknown"
46523,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2581,"n.a. (2517)","","","Unknown","Unknown"
46524,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2582,"n.a. (2518)","","","Unknown","Unknown"
46525,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2583,"n.a. (2530)","","","Unknown","Unknown"
46526,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2584,"n.a. (2532)","","","Unknown","Unknown"
46527,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2585,"n.a. (2533)","","","Unknown","Unknown"
46528,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2586,"n.a. (2534)","","","Unknown","Unknown"
46529,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2587,"n.a. (2547)","","","Unknown","Unknown"
46530,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2588,"n.a. (2548)","","","Unknown","Unknown"
46531,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2589,"n.a. (2551)","","","Unknown","Unknown"
46532,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2590,"n.a. (2560)","","","Unknown","Unknown"
46533,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2591,"n.a. (2562)","","","Unknown","Unknown"
46534,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2592,"n.a. (2563)","","","Unknown","Unknown"
46535,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2593,"n.a. (2568)","","","Unknown","Unknown"
46536,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2594,"n.a. (2570)","","","Unknown","Unknown"
46537,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2595,"n.a. (2586)","","","Unknown","Unknown"
46538,135,"MWI","Malawi",22,"Phalombe",207,"TA Mkhumba",2596,"n.a. (2594)","","","Unknown","Unknown"
46539,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2597,"n.a. (2214)","","","Unknown","Unknown"
46540,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2598,"n.a. (2251)","","","Unknown","Unknown"
46541,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2599,"n.a. (2271)","","","Unknown","Unknown"
46542,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2600,"n.a. (2289)","","","Unknown","Unknown"
46543,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2601,"n.a. (2313)","","","Unknown","Unknown"
46544,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2602,"n.a. (2325)","","","Unknown","Unknown"
46545,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2603,"n.a. (2337)","","","Unknown","Unknown"
46546,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2604,"n.a. (2349)","","","Unknown","Unknown"
46547,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2605,"n.a. (2363)","","","Unknown","Unknown"
46548,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2606,"n.a. (2371)","","","Unknown","Unknown"
46549,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2607,"n.a. (2388)","","","Unknown","Unknown"
46550,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2608,"n.a. (2450)","","","Unknown","Unknown"
46551,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2609,"n.a. (2480)","","","Unknown","Unknown"
46552,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2610,"n.a. (2481)","","","Unknown","Unknown"
46553,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2611,"n.a. (2488)","","","Unknown","Unknown"
46554,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2612,"n.a. (2506)","","","Unknown","Unknown"
46555,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2613,"n.a. (2508)","","","Unknown","Unknown"
46556,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2614,"n.a. (2513)","","","Unknown","Unknown"
46557,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2615,"n.a. (2540)","","","Unknown","Unknown"
46558,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2616,"n.a. (2543)","","","Unknown","Unknown"
46559,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2617,"n.a. (2549)","","","Unknown","Unknown"
46560,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2618,"n.a. (2561)","","","Unknown","Unknown"
46561,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2619,"n.a. (2566)","","","Unknown","Unknown"
46562,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2620,"n.a. (2583)","","","Unknown","Unknown"
46563,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2621,"n.a. (2597)","","","Unknown","Unknown"
46564,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2622,"n.a. (2615)","","","Unknown","Unknown"
46565,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2623,"n.a. (2622)","","","Unknown","Unknown"
46566,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2624,"n.a. (2633)","","","Unknown","Unknown"
46567,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2625,"n.a. (2648)","","","Unknown","Unknown"
46568,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2626,"n.a. (2655)","","","Unknown","Unknown"
46569,135,"MWI","Malawi",22,"Phalombe",208,"TA Nazombe",2627,"n.a. (2675)","","","Unknown","Unknown"
46570,135,"MWI","Malawi",23,"Rumphi",209,"Lake Malawi",2628,"n.a. (106)","","","Unknown","Unknown"
46571,135,"MWI","Malawi",23,"Rumphi",210,"Nyika National Park - Rumphi",2629,"n.a. (103)","","","Unknown","Unknown"
46572,135,"MWI","Malawi",23,"Rumphi",211,"Rumphi Boma",2630,"n.a. (147)","","","Unknown","Unknown"
46573,135,"MWI","Malawi",23,"Rumphi",211,"Rumphi Boma",2631,"n.a. (148)","","","Unknown","Unknown"
46574,135,"MWI","Malawi",23,"Rumphi",211,"Rumphi Boma",2632,"n.a. (149)","","","Unknown","Unknown"
46575,135,"MWI","Malawi",23,"Rumphi",211,"Rumphi Boma",2633,"n.a. (150)","","","Unknown","Unknown"
46576,135,"MWI","Malawi",23,"Rumphi",211,"Rumphi Boma",2634,"n.a. (152)","","","Unknown","Unknown"
46577,135,"MWI","Malawi",23,"Rumphi",212,"SC Chapinduka",2635,"n.a. (129)","","","Unknown","Unknown"
46578,135,"MWI","Malawi",23,"Rumphi",213,"SC Kachulu",2636,"n.a. (108)","","","Unknown","Unknown"
46579,135,"MWI","Malawi",23,"Rumphi",213,"SC Kachulu",2637,"n.a. (111)","","","Unknown","Unknown"
46580,135,"MWI","Malawi",23,"Rumphi",214,"SC Mwahenga",2638,"n.a. (119)","","","Unknown","Unknown"
46581,135,"MWI","Malawi",23,"Rumphi",214,"SC Mwahenga",2639,"n.a. (122)","","","Unknown","Unknown"
46582,135,"MWI","Malawi",23,"Rumphi",214,"SC Mwahenga",2640,"n.a. (126)","","","Unknown","Unknown"
46583,135,"MWI","Malawi",23,"Rumphi",214,"SC Mwahenga",2641,"n.a. (127)","","","Unknown","Unknown"
46584,135,"MWI","Malawi",23,"Rumphi",215,"SC Mwalweni",2642,"n.a. (107)","","","Unknown","Unknown"
46585,135,"MWI","Malawi",23,"Rumphi",215,"SC Mwalweni",2643,"n.a. (109)","","","Unknown","Unknown"
46586,135,"MWI","Malawi",23,"Rumphi",215,"SC Mwalweni",2644,"n.a. (110)","","","Unknown","Unknown"
46587,135,"MWI","Malawi",23,"Rumphi",215,"SC Mwalweni",2645,"n.a. (112)","","","Unknown","Unknown"
46588,135,"MWI","Malawi",23,"Rumphi",215,"SC Mwalweni",2646,"n.a. (113)","","","Unknown","Unknown"
